County,SegID,SegCustomerOut,SegCustomerMinutes,Duration,Start,End,CustomerThres,PctHU,PctTime,TotalHU
Amador,45,1377,11450070,410,2019-02-14T16:40:00Z,2019-02-14T23:29:59Z,500,7.217359400387862,0.07800608828006088,19079
Amador,46,12520,770510280,1160,2019-02-16T13:20:00Z,2019-02-17T08:39:59Z,500,65.62188793961947,0.22070015220700154,19079
Amador,47,1235,782480,80,2019-02-17T23:10:00Z,2019-02-18T00:29:59Z,500,6.473085591488023,0.015220700152207002,19079
Amador,48,613,47256300,900,2019-02-18T05:20:00Z,2019-02-18T20:19:59Z,500,3.212956653912679,0.17123287671232876,19079
Amador,51,1378,9118460,260,2019-04-10T00:30:00Z,2019-04-10T04:49:59Z,500,7.222600765239267,0.04946727549467276,19079
Amador,52,2777,55754100,450,2019-04-10T12:30:00Z,2019-04-10T19:59:59Z,500,14.55527019235809,0.08561643835616438,19079
Amador,54,2841,17929240,280,2019-06-13T04:40:00Z,2019-06-13T09:19:59Z,500,14.890717542848158,0.0532724505327245,19079
Amador,55,839,4160930,230,2019-06-26T17:40:00Z,2019-06-26T21:29:59Z,500,4.39750511033073,0.04375951293759513,19079
Amador,57,13118,77438500,250,2019-07-27T16:20:00Z,2019-07-27T20:29:59Z,500,68.75622412076105,0.04756468797564688,19079
Amador,58,806,1478250,150,2019-08-03T14:30:00Z,2019-08-03T16:59:59Z,500,4.224540070234289,0.028538812785388126,19079
Amador,59,2325,837000,60,2019-08-21T16:50:00Z,2019-08-21T17:49:59Z,500,12.186173279521988,0.01141552511415525,19079
Amador,60,1111,576880,80,2019-09-12T22:10:00Z,2019-09-12T23:29:59Z,500,5.823156349913518,0.015220700152207002,19079
Amador,61,1067,795200,100,2019-09-26T16:50:00Z,2019-09-26T18:29:59Z,500,5.592536296451596,0.01902587519025875,19079
Amador,65,2829,8170250,250,2019-10-20T14:20:00Z,2019-10-20T18:29:59Z,500,14.827821164631269,0.04756468797564688,19079
Amador,67,16651,2221301550,1590,2019-10-23T21:30:00Z,2019-10-24T23:59:59Z,500,87.27396614078306,0.3025114155251142,19079
Amador,70,2034,49686970,530,2019-11-27T11:40:00Z,2019-11-27T20:29:59Z,500,10.660936107762462,0.1008371385083714,19079
Amador,71,914,3022400,200,2019-11-27T21:10:00Z,2019-11-28T00:29:59Z,500,4.790607474186278,0.0380517503805175,19079
Amador,72,4548,213014340,1260,2019-11-28T04:10:00Z,2019-11-29T01:09:59Z,500,23.83772734420043,0.2397260273972603,19079
Amador,73,3009,1065720,60,2019-12-03T19:00:00Z,2019-12-03T19:59:59Z,500,15.771266837884584,0.01141552511415525,19079
Amador,74,1747,22316280,420,2019-12-22T17:00:00Z,2019-12-22T23:59:59Z,500,9.156664395408566,0.07990867579908677,19079
Amador,75,1138,19816020,420,2019-12-23T16:30:00Z,2019-12-23T23:29:59Z,500,5.964673200901515,0.07990867579908677,19079
Amador,76,2730,95031300,590,2019-12-26T06:00:00Z,2019-12-26T15:49:59Z,500,14.308926044341947,0.11225266362252663,19079
Amador,77,2087,11020910,230,2019-12-26T21:40:00Z,2019-12-27T01:29:59Z,500,10.93872844488705,0.04375951293759513,19079
Amador,79,678,678000,100,2020-01-17T10:40:00Z,2020-01-17T12:19:59Z,500,3.553645369254154,0.01902587519025875,19079
Amador,80,574,2217000,200,2020-01-17T19:10:00Z,2020-01-17T22:29:59Z,500,3.008543424707794,0.0380517503805175,19079
Amador,81,2864,7236900,180,2020-01-27T23:00:00Z,2020-01-28T01:59:59Z,500,15.011268934430525,0.03424657534246575,19079
