FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,GIS_ACRES,STATEFP,PLACEFP,PLACE_FIPS,PLACE_NAME,PLACE_NAME_TYPE,COUNTYFP,CNTY_FIPS,CNTY_NAME,CNTY_NAME_TYPE,Shape_Length,Shape_Area
AMORUSO,11799,2020-06-01,2020-06-04,2,685.585022,6,62938,662938,Roseville,Roseville city,61,6061,Placer,Placer County,9653.760308,2774464.034
VALLEY,15865,2020-07-15,2020-07-16,14,376.9104004,6,4576,604576,Beale AFB,Beale AFB CDP,115,6115,Yuba,Yuba County,7596.639583,1525302.298
DYER,15012,2020-07-06,2020-07-06,8,194.6602936,6,22524,622524,Elverta,Elverta CDP,67,6067,Sacramento,Sacramento County,6043.860007,787762.2706
DYER,15012,2020-07-06,2020-07-06,8,194.6602936,6,22524,622524,Elverta,Elverta CDP,61,6061,Placer,Placer County,6043.860007,787762.2706
PAVE PAWS,17717,2020-08-02,2020-08-02,11,532.7733154,6,4576,604576,Beale AFB,Beale AFB CDP,115,6115,Yuba,Yuba County,7847.30461,2156057.033
RIOSA,12970,2020-06-15,2020-06-15,11,13.6947174,6,71414,671414,Sheridan,Sheridan CDP,61,6061,Placer,Placer County,1354.188167,55420.55591
NELSON,6825,2020-06-17,2020-06-25,14,103.3315659,6,78470,678470,Thermalito,Thermalito CDP,7,6007,Butte,Butte County,4438.999349,418168.0109
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,5332,605332,Ben Lomond,Ben Lomond CDP,81,6081,San Mateo,San Mateo County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,5332,605332,Ben Lomond,Ben Lomond CDP,87,6087,Santa Cruz,Santa Cruz County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,7470,607470,Bonny Doon,Bonny Doon CDP,81,6081,San Mateo,San Mateo County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,7470,607470,Bonny Doon,Bonny Doon CDP,87,6087,Santa Cruz,Santa Cruz County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,7652,607652,Boulder Creek,Boulder Creek CDP,81,6081,San Mateo,San Mateo County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,7652,607652,Boulder Creek,Boulder Creek CDP,87,6087,Santa Cruz,Santa Cruz County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,8478,608478,Brookdale,Brookdale CDP,81,6081,San Mateo,San Mateo County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,8478,608478,Brookdale,Brookdale CDP,87,6087,Santa Cruz,Santa Cruz County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,18086,618086,Davenport,Davenport CDP,81,6081,San Mateo,San Mateo County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,18086,618086,Davenport,Davenport CDP,87,6087,Santa Cruz,Santa Cruz County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,23826,623826,Felton,Felton CDP,81,6081,San Mateo,San Mateo County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,23826,623826,Felton,Felton CDP,87,6087,Santa Cruz,Santa Cruz County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,42384,642384,Loma Mar,Loma Mar CDP,81,6081,San Mateo,San Mateo County,203187.7347,350269423.9
CZU LIGHTNING COMPLEX,5205,2020-08-16,2020-09-24,1,86553.46094,6,42384,642384,Loma Mar,Loma Mar CDP,87,6087,Santa Cruz,Santa Cruz County,203187.7347,350269423.9
GRAND,12308,2020-10-15,2020-10-20,14,31.0610847,6,54386,654386,Oroville,Oroville city,7,6007,Butte,Butte County,2365.742965,125699.7482
SILVERADO,20121364,2020-10-26,2020-11-02,14,12469.20605,6,36770,636770,Irvine,Irvine city,59,6059,Orange,Orange County,54296.82914,50461086.2
SILVERADO,20121364,2020-10-26,2020-11-02,14,12469.20605,6,39496,639496,Lake Forest,Lake Forest city,59,6059,Orange,Orange County,54296.82914,50461086.2
BLUE RIDGE,20121612,2020-10-26,2020-11-02,14,13694.53223,6,86832,686832,Yorba Linda,Yorba Linda city,71,6071,San Bernardino,San Bernardino County,54580.2996,55419807.6
BLUE RIDGE,20121612,2020-10-26,2020-11-02,14,13694.53223,6,86832,686832,Yorba Linda,Yorba Linda city,65,6065,Riverside,Riverside County,54580.2996,55419807.6
BLUE RIDGE,20121612,2020-10-26,2020-11-02,14,13694.53223,6,86832,686832,Yorba Linda,Yorba Linda city,59,6059,Orange,Orange County,54580.2996,55419807.6
BLUE RIDGE,20121612,2020-10-26,2020-11-02,14,13694.53223,6,13214,613214,Chino Hills,Chino Hills city,71,6071,San Bernardino,San Bernardino County,54580.2996,55419807.6
BLUE RIDGE,20121612,2020-10-26,2020-11-02,14,13694.53223,6,13214,613214,Chino Hills,Chino Hills city,65,6065,Riverside,Riverside County,54580.2996,55419807.6
BLUE RIDGE,20121612,2020-10-26,2020-11-02,14,13694.53223,6,13214,613214,Chino Hills,Chino Hills city,59,6059,Orange,Orange County,54580.2996,55419807.6
BLUE RIDGE,20121612,2020-10-26,2020-11-02,14,13694.53223,6,16350,616350,Corona,Corona city,71,6071,San Bernardino,San Bernardino County,54580.2996,55419807.6
BLUE RIDGE,20121612,2020-10-26,2020-11-02,14,13694.53223,6,16350,616350,Corona,Corona city,65,6065,Riverside,Riverside County,54580.2996,55419807.6
BLUE RIDGE,20121612,2020-10-26,2020-11-02,14,13694.53223,6,16350,616350,Corona,Corona city,59,6059,Orange,Orange County,54580.2996,55419807.6
BOND,20136890,2020-12-03,2020-12-07,14,6681.098633,6,53980,653980,Orange,Orange city,59,6059,Orange,Orange County,43845.91028,27037446.29
BOND,20136890,2020-12-03,2020-12-07,14,6681.098633,6,39496,639496,Lake Forest,Lake Forest city,59,6059,Orange,Orange County,43845.91028,27037446.29
BOND,20136890,2020-12-03,2020-12-07,14,6681.098633,6,48410,648410,Modjeska,Modjeska CDP,59,6059,Orange,Orange County,43845.91028,27037446.29
BOND,20136890,2020-12-03,2020-12-07,14,6681.098633,6,71918,671918,Silverado,Silverado CDP,59,6059,Orange,Orange County,43845.91028,27037446.29
BOND,20136890,2020-12-03,2020-12-07,14,6681.098633,6,85587,685587,Williams Canyon,Williams Canyon CDP,59,6059,Orange,Orange County,43845.91028,27037446.29
CLARK,9565,2020-08-14,2020-08-14,14,106.7849579,6,9324,609324,Butte Valley,Butte Valley CDP,7,6007,Butte,Butte County,4262.010572,432143.3902
DULUTH,18540,2020-08-10,2020-08-12,10,71.9499435,6,62938,662938,Roseville,Roseville city,61,6061,Placer,Placer County,4503.213938,291171.0765
KARCHNER,2117,2020-06-05,2020-06-06,2,30.0249424,6,71414,671414,Sheridan,Sheridan CDP,61,6061,Placer,Placer County,1532.916141,121506.6297
SIMPSON,24660,2020-10-15,2020-10-17,14,28.5745754,6,46170,646170,Marysville,Marysville city,115,6115,Yuba,Yuba County,1527.388815,115637.2029
FEATHER,8456,2020-07-20,2020-07-22,14,14.7407436,6,78470,678470,Thermalito,Thermalito CDP,7,6007,Butte,Butte County,1173.589184,59653.67276
FLAT,2028833,2020-07-09,2020-07-12,14,40.1279716,6,37946,637946,Keene,Keene CDP,29,6029,Kern,Kern County,2868.04997,162392.1409
VISTA ,2039431,2020-09-09,2020-09-09,14,34.7179565,6,30282,630282,Golden Hills,Golden Hills CDP,29,6029,Kern,Kern County,2071.941884,140498.5818
LILAC,2045515,2020-10-18,2020-10-19,14,52.8468132,6,78092,678092,Tehachapi,Tehachapi city,29,6029,Kern,Kern County,2640.845183,213863.4684
LILAC,2045515,2020-10-18,2020-10-19,14,52.8468132,6,30282,630282,Golden Hills,Golden Hills CDP,29,6029,Kern,Kern County,2640.845183,213863.4684
BAR,3809,2020-04-25,2020-04-26,5,57.7856293,6,19724,619724,Douglas City,Douglas City CDP,105,6105,Trinity,Trinity County,4591.302842,233850.1492
ROSA,1895,2020-02-26,2020-02-26,5,13.2744408,6,48998,648998,Montgomery Creek,Montgomery Creek CDP,89,6089,Shasta,Shasta County,1491.832996,53719.75592
BRUDER,14963,2020-10-14,2020-10-15,14,169.5485229,6,59962,659962,Redlands,Redlands city,71,6071,San Bernardino,San Bernardino County,4752.576786,686138.5338
AVILA,7409,2020-06-15,2020-06-20,14,434.2910461,6,57414,657414,Pismo Beach,Pismo Beach city,79,6079,San Luis Obispo,San Luis Obispo County,12477.55843,1757513.489
ZOGG,9978,2020-09-27,2020-10-13,14,56338.05078,6,36252,636252,Igo,Igo CDP,89,6089,Shasta,Shasta County,144997.568,227991999.4
ZOGG,9978,2020-09-27,2020-10-13,14,56338.05078,6,36252,636252,Igo,Igo CDP,103,6103,Tehama,Tehama County,144997.568,227991999.4
ZOGG,9978,2020-09-27,2020-10-13,14,56338.05078,6,53882,653882,Ono,Ono CDP,89,6089,Shasta,Shasta County,144997.568,227991999.4
ZOGG,9978,2020-09-27,2020-10-13,14,56338.05078,6,53882,653882,Ono,Ono CDP,103,6103,Tehama,Tehama County,144997.568,227991999.4
FORKS,285,2020-06-18,2020-06-21,15,117.2348251,6,78638,678638,Three Rivers,Three Rivers CDP,107,6107,Tulare,Tulare County,4224.411605,474432.4933
MENTONE,14847,2020-10-12,2020-10-13,10,47.2725296,6,33588,633588,Highland,Highland city,71,6071,San Bernardino,San Bernardino County,2948.602927,191305.1434
MENTONE,14847,2020-10-12,2020-10-13,10,47.2725296,6,59962,659962,Redlands,Redlands city,71,6071,San Bernardino,San Bernardino County,2948.602927,191305.1434
RIDGE,9476,2020-09-14,2021-01-14,10,17.1054516,6,71568,671568,Shingletown,Shingletown CDP,89,6089,Shasta,Shasta County,1558.275855,69223.30621
CLAY FIRE,22430,2020-07-29,2020-07-29,3,740.1123047,6,85880,685880,Wilton,Wilton CDP,67,6067,Sacramento,Sacramento County,12132.06146,2995128.35
CAMERON FIRE,31579,2020-10-18,2020-10-18,10,14.4260416,6,10256,610256,Cameron Park,Cameron Park CDP,17,6017,El Dorado,El Dorado County,1875.13909,58380.12035
CAMERON FIRE,31579,2020-10-18,2020-10-18,10,14.4260416,6,71554,671554,Shingle Springs,Shingle Springs CDP,17,6017,El Dorado,El Dorado County,1875.13909,58380.12035
CROSS,4975,2020-10-07,2020-10-07,2,24.4959698,6,42146,642146,Lockwood,Lockwood CDP,53,6053,Monterey,Monterey County,1704.705228,99131.67568
BOOMER,3228,2020-07-04,2020-07-05,14,10.9298887,6,58870,658870,Prunedale,Prunedale CDP,53,6053,Monterey,Monterey County,1149.551846,44231.69001
CARMEL,4081,2020-08-18,2020-09-06,10,6996.944336,6,11324,611324,Carmel Valley Village,Carmel Valley Village CDP,53,6053,Monterey,Monterey County,44701.86988,28315630
CIRCLE,4978,2020-10-07,2020-10-08,8,32.2020721,6,38520,638520,King City,King City city,53,6053,Monterey,Monterey County,2081.27655,130317.1646
JULIUS,2280,2020-05-17,2020-05-17,11,21.7685146,6,68140,668140,San Lucas,San Lucas CDP,53,6053,Monterey,Monterey County,1746.22856,88094.05646
PERKIN,102739,2020-12-08,2020-12-11,14,39.8264542,6,65042,665042,San Buenaventura (Ventura),San Buenaventura (Ventura) city,111,6111,Ventura,Ventura County,2227.639523,161171.9485
MEDIO,70334,2020-08-28,2020-08-28,14,16.060997,6,65042,665042,San Buenaventura (Ventura),San Buenaventura (Ventura) city,111,6111,Ventura,Ventura County,1050.236426,64996.54752
SCU COMPLEX,5740,2020-08-16,2020-09-11,1,396824.4688,6,19155,619155,Diablo Grande,Diablo Grande CDP,13,6013,Contra Costa,Contra Costa County,503354.7172,1605891588
SCU COMPLEX,5740,2020-08-16,2020-09-11,1,396824.4688,6,19155,619155,Diablo Grande,Diablo Grande CDP,85,6085,Santa Clara,Santa Clara County,503354.7172,1605891588
SCU COMPLEX,5740,2020-08-16,2020-09-11,1,396824.4688,6,19155,619155,Diablo Grande,Diablo Grande CDP,77,6077,San Joaquin,San Joaquin County,503354.7172,1605891588
SCU COMPLEX,5740,2020-08-16,2020-09-11,1,396824.4688,6,19155,619155,Diablo Grande,Diablo Grande CDP,1,6001,Alameda,Alameda County,503354.7172,1605891588
SCU COMPLEX,5740,2020-08-16,2020-09-11,1,396824.4688,6,19155,619155,Diablo Grande,Diablo Grande CDP,47,6047,Merced,Merced County,503354.7172,1605891588
SCU COMPLEX,5740,2020-08-16,2020-09-11,1,396824.4688,6,19155,619155,Diablo Grande,Diablo Grande CDP,99,6099,Stanislaus,Stanislaus County,503354.7172,1605891588
SCU COMPLEX,5740,2020-08-16,2020-09-11,1,396824.4688,6,77042,677042,Sunol,Sunol CDP,13,6013,Contra Costa,Contra Costa County,503354.7172,1605891588
SCU COMPLEX,5740,2020-08-16,2020-09-11,1,396824.4688,6,77042,677042,Sunol,Sunol CDP,85,6085,Santa Clara,Santa Clara County,503354.7172,1605891588
SCU COMPLEX,5740,2020-08-16,2020-09-11,1,396824.4688,6,77042,677042,Sunol,Sunol CDP,77,6077,San Joaquin,San Joaquin County,503354.7172,1605891588
SCU COMPLEX,5740,2020-08-16,2020-09-11,1,396824.4688,6,77042,677042,Sunol,Sunol CDP,1,6001,Alameda,Alameda County,503354.7172,1605891588
SCU COMPLEX,5740,2020-08-16,2020-09-11,1,396824.4688,6,77042,677042,Sunol,Sunol CDP,47,6047,Merced,Merced County,503354.7172,1605891588
SCU COMPLEX,5740,2020-08-16,2020-09-11,1,396824.4688,6,77042,677042,Sunol,Sunol CDP,99,6099,Stanislaus,Stanislaus County,503354.7172,1605891588
WILLOWS,19271,2020-12-02,2020-12-03,14,58.1511383,6,59550,659550,Rancho San Diego,Rancho San Diego CDP,73,6073,San Diego,San Diego County,3648.5401,235329.3043
AIRPORT,154602,2020-12-01,2020-12-13,14,1085.700073,6,16350,616350,Corona,Corona city,65,6065,Riverside,Riverside County,17500.92367,4393672.199
CASINO,88099,2020-07-13,2020-07-13,7,91.5790024,6,2294,602294,Anza,Anza CDP,65,6065,Riverside,Riverside County,3305.171063,370607.0738
INDIAN,79585,2020-06-30,2020-06-30,14,59.7315178,6,2294,602294,Anza,Anza CDP,65,6065,Riverside,Riverside County,3141.160798,241724.8817
SIERRA,71265,2020-06-08,2020-06-08,8,39.0502625,6,16350,616350,Corona,Corona city,65,6065,Riverside,Riverside County,5043.332509,158030.8011
SKYLINE,102838,2020-08-03,2020-08-16,14,47.9321365,6,16350,616350,Corona,Corona city,65,6065,Riverside,Riverside County,2551.264551,193974.4767
BOBCAT,3687,2020-09-06,2020-10-19,14,115997.9766,6,48648,648648,Monrovia,Monrovia city,37,6037,Los Angeles,Los Angeles County,357359.3025,469427166.6
BOBCAT,3687,2020-09-06,2020-10-19,14,115997.9766,6,19990,619990,Duarte,Duarte city,37,6037,Los Angeles,Los Angeles County,357359.3025,469427166.6
BOBCAT,3687,2020-09-06,2020-10-19,14,115997.9766,6,2462,602462,Arcadia,Arcadia city,37,6037,Los Angeles,Los Angeles County,357359.3025,469427166.6
JOHNSON,259152,2020-08-28,2020-08-29,10,291.9492493,6,21964,621964,Elizabeth Lake,Elizabeth Lake CDP,37,6037,Los Angeles,Los Angeles County,5988.234167,1181476.675
RAYBURN,252458,2020-08-22,2020-08-22,14,12.3905821,6,55156,655156,Palmdale,Palmdale city,37,6037,Los Angeles,Los Angeles County,1164.451445,50142.90512
ACTON,293564,2020-09-28,2020-09-28,9,13.841054,6,212,600212,Acton,Acton CDP,37,6037,Los Angeles,Los Angeles County,1224.27705,56012.75945
SAN DIMAS,355402,2020-11-06,2020-11-06,7,128.1708221,6,66070,666070,San Dimas,San Dimas city,37,6037,Los Angeles,Los Angeles County,3041.738599,518688.9235
LYONS,16978,2020-10-13,2020-10-13,10,25.5855103,6,51990,651990,North Lakeport,North Lakeport CDP,33,6033,Lake,Lake County,1875.411289,103540.8852
CATHOLIC,14325,2020-09-01,2020-09-01,10,22.2349186,6,13966,613966,Clearlake Oaks,Clearlake Oaks CDP,33,6033,Lake,Lake County,1127.260676,89981.52235
CACHE,10508,2020-07-06,2020-07-06,4,44.7977524,6,8506,608506,Brooks,Brooks CDP,113,6113,Yolo,Yolo County,2231.293995,181290.0743
WALBRIDGE,13407,2020-08-17,2020-09-11,1,55208.9375,6,31470,631470,Guerneville,Guerneville CDP,97,6097,Sonoma,Sonoma County,123033.9056,223422647.4
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,23182,623182,Fairfield,Fairfield city,55,6055,Napa,Napa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,23182,623182,Fairfield,Fairfield city,95,6095,Solano,Solano County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,23182,623182,Fairfield,Fairfield city,113,6113,Yolo,Yolo County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,23182,623182,Fairfield,Fairfield city,11,6011,Colusa,Colusa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,23182,623182,Fairfield,Fairfield city,33,6033,Lake,Lake County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,81554,681554,Vacaville,Vacaville city,55,6055,Napa,Napa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,81554,681554,Vacaville,Vacaville city,95,6095,Solano,Solano County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,81554,681554,Vacaville,Vacaville city,113,6113,Yolo,Yolo County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,81554,681554,Vacaville,Vacaville city,11,6011,Colusa,Colusa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,81554,681554,Vacaville,Vacaville city,33,6033,Lake,Lake County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,996,600996,Allendale,Allendale CDP,55,6055,Napa,Napa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,996,600996,Allendale,Allendale CDP,95,6095,Solano,Solano County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,996,600996,Allendale,Allendale CDP,113,6113,Yolo,Yolo County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,996,600996,Allendale,Allendale CDP,11,6011,Colusa,Colusa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,996,600996,Allendale,Allendale CDP,33,6033,Lake,Lake County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,8506,608506,Brooks,Brooks CDP,55,6055,Napa,Napa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,8506,608506,Brooks,Brooks CDP,95,6095,Solano,Solano County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,8506,608506,Brooks,Brooks CDP,113,6113,Yolo,Yolo County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,8506,608506,Brooks,Brooks CDP,11,6011,Colusa,Colusa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,8506,608506,Brooks,Brooks CDP,33,6033,Lake,Lake County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,31540,631540,Guinda,Guinda CDP,55,6055,Napa,Napa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,31540,631540,Guinda,Guinda CDP,95,6095,Solano,Solano County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,31540,631540,Guinda,Guinda CDP,113,6113,Yolo,Yolo County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,31540,631540,Guinda,Guinda CDP,11,6011,Colusa,Colusa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,31540,631540,Guinda,Guinda CDP,33,6033,Lake,Lake County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,32340,632340,Hartley,Hartley CDP,55,6055,Napa,Napa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,32340,632340,Hartley,Hartley CDP,95,6095,Solano,Solano County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,32340,632340,Hartley,Hartley CDP,113,6113,Yolo,Yolo County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,32340,632340,Hartley,Hartley CDP,11,6011,Colusa,Colusa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,32340,632340,Hartley,Hartley CDP,33,6033,Lake,Lake County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,49432,649432,Moskowite Corner,Moskowite Corner CDP,55,6055,Napa,Napa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,49432,649432,Moskowite Corner,Moskowite Corner CDP,95,6095,Solano,Solano County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,49432,649432,Moskowite Corner,Moskowite Corner CDP,113,6113,Yolo,Yolo County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,49432,649432,Moskowite Corner,Moskowite Corner CDP,11,6011,Colusa,Colusa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,49432,649432,Moskowite Corner,Moskowite Corner CDP,33,6033,Lake,Lake County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,63302,663302,Rumsey,Rumsey CDP,55,6055,Napa,Napa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,63302,663302,Rumsey,Rumsey CDP,95,6095,Solano,Solano County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,63302,663302,Rumsey,Rumsey CDP,113,6113,Yolo,Yolo County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,63302,663302,Rumsey,Rumsey CDP,11,6011,Colusa,Colusa County,787304.943,1235715225
HENNESSEY,13337,2020-08-17,2020-09-16,1,305351.875,6,63302,663302,Rumsey,Rumsey CDP,33,6033,Lake,Lake County,787304.943,1235715225
GLASS,15497,2020-09-27,2020-10-20,14,67484.40625,6,64140,664140,St. Helena,St. Helena city,97,6097,Sonoma,Sonoma County,212623.3209,273099689.1
GLASS,15497,2020-09-27,2020-10-20,14,67484.40625,6,64140,664140,St. Helena,St. Helena city,55,6055,Napa,Napa County,212623.3209,273099689.1
GLASS,15497,2020-09-27,2020-10-20,14,67484.40625,6,70098,670098,Santa Rosa,Santa Rosa city,97,6097,Sonoma,Sonoma County,212623.3209,273099689.1
GLASS,15497,2020-09-27,2020-10-20,14,67484.40625,6,70098,670098,Santa Rosa,Santa Rosa city,55,6055,Napa,Napa County,212623.3209,273099689.1
GLASS,15497,2020-09-27,2020-10-20,14,67484.40625,6,2168,602168,Angwin,Angwin CDP,97,6097,Sonoma,Sonoma County,212623.3209,273099689.1
GLASS,15497,2020-09-27,2020-10-20,14,67484.40625,6,2168,602168,Angwin,Angwin CDP,55,6055,Napa,Napa County,212623.3209,273099689.1
GLASS,15497,2020-09-27,2020-10-20,14,67484.40625,6,18324,618324,Deer Park,Deer Park CDP,97,6097,Sonoma,Sonoma County,212623.3209,273099689.1
GLASS,15497,2020-09-27,2020-10-20,14,67484.40625,6,18324,618324,Deer Park,Deer Park CDP,55,6055,Napa,Napa County,212623.3209,273099689.1
LOYALTON,1600,2020-08-14,2020-08-27,1,46720.91016,6,13077,613077,Chilcoot-Vinton,Chilcoot-Vinton CDP,91,6091,Sierra,Sierra County,101528.2027,189072812.5
LOYALTON,1600,2020-08-14,2020-08-27,1,46720.91016,6,13077,613077,Chilcoot-Vinton,Chilcoot-Vinton CDP,35,6035,Lassen,Lassen County,101528.2027,189072812.5
LOYALTON,1600,2020-08-14,2020-08-27,1,46720.91016,6,13077,613077,Chilcoot-Vinton,Chilcoot-Vinton CDP,63,6063,Plumas,Plumas County,101528.2027,189072812.5
SHEEP,1299,2020-08-17,2020-09-07,1,29541.13867,6,37484,637484,Johnstonville,Johnstonville CDP,35,6035,Lassen,Lassen County,93833.48113,119548744.2
SHEEP,1299,2020-08-17,2020-09-07,1,29541.13867,6,37484,637484,Johnstonville,Johnstonville CDP,63,6063,Plumas,Plumas County,93833.48113,119548744.2
NORTH COMPLEX,1308,2020-08-17,2020-12-03,1,318797.25,6,6070,606070,Berry Creek,Berry Creek CDP,7,6007,Butte,Butte County,395836.5291,1290126681
NORTH COMPLEX,1308,2020-08-17,2020-12-03,1,318797.25,6,6070,606070,Berry Creek,Berry Creek CDP,63,6063,Plumas,Plumas County,395836.5291,1290126681
NORTH COMPLEX,1308,2020-08-17,2020-12-03,1,318797.25,6,8744,608744,Bucks Lake,Bucks Lake CDP,7,6007,Butte,Butte County,395836.5291,1290126681
NORTH COMPLEX,1308,2020-08-17,2020-12-03,1,318797.25,6,8744,608744,Bucks Lake,Bucks Lake CDP,63,6063,Plumas,Plumas County,395836.5291,1290126681
NORTH COMPLEX,1308,2020-08-17,2020-12-03,1,318797.25,6,21026,621026,East Quincy,East Quincy CDP,7,6007,Butte,Butte County,395836.5291,1290126681
NORTH COMPLEX,1308,2020-08-17,2020-12-03,1,318797.25,6,21026,621026,East Quincy,East Quincy CDP,63,6063,Plumas,Plumas County,395836.5291,1290126681
NORTH COMPLEX,1308,2020-08-17,2020-12-03,1,318797.25,6,24750,624750,Forbestown,Forbestown CDP,7,6007,Butte,Butte County,395836.5291,1290126681
NORTH COMPLEX,1308,2020-08-17,2020-12-03,1,318797.25,6,24750,624750,Forbestown,Forbestown CDP,63,6063,Plumas,Plumas County,395836.5291,1290126681
NORTH COMPLEX,1308,2020-08-17,2020-12-03,1,318797.25,6,73654,673654,Spring Garden,Spring Garden CDP,7,6007,Butte,Butte County,395836.5291,1290126681
NORTH COMPLEX,1308,2020-08-17,2020-12-03,1,318797.25,6,73654,673654,Spring Garden,Spring Garden CDP,63,6063,Plumas,Plumas County,395836.5291,1290126681
CASTLE,2541,2020-08-19,2021-01-04,1,170647.9219,6,10494,610494,Camp Nelson,Camp Nelson CDP,107,6107,Tulare,Tulare County,723127.3564,690587666
CASTLE,2541,2020-08-19,2021-01-04,1,170647.9219,6,12314,612314,Cedar Slope,Cedar Slope CDP,107,6107,Tulare,Tulare County,723127.3564,690587666
CASTLE,2541,2020-08-19,2021-01-04,1,170647.9219,6,57011,657011,Pierpoint,Pierpoint CDP,107,6107,Tulare,Tulare County,723127.3564,690587666
CASTLE,2541,2020-08-19,2021-01-04,1,170647.9219,6,58134,658134,Ponderosa,Ponderosa CDP,107,6107,Tulare,Tulare County,723127.3564,690587666
