STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,PCICBSA,PCINECTA,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,STATEFP_2,COUNTYFP,COUNTYNS,GEOID_2,NAME_2,NAMELSAD_2,LSAD_2,CLASSFP_2,MTFCC_2,CSAFP,CBSAFP,METDIVFP,FUNCSTAT_2,ALAND_2,AWATER_2,INTPTLAT_2,INTPTLON_2
"06","13985","02582976","0613985",Clearlake Riviera,Clearlake Riviera CDP,"57",U1,N,N,G4210,S,"13696201","4029","+38.9513834","-122.7222429","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","14302","02407643","0614302",Cobb,Cobb CDP,"57",U1,N,N,G4210,S,"12897761","22376","+38.8353286","-122.7224347","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","33549","02408382","0633549",Hidden Valley Lake,Hidden Valley Lake CDP,"57",U1,N,N,G4210,S,"25433860","374389","+38.8014979","-122.5514216","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","38044","02408468","0638044",Kelseyville,Kelseyville CDP,"57",U1,N,N,G4210,S,"7471626","15272","+38.9701843","-122.8313842","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","44350","02408146","0644350",Lower Lake,Lower Lake CDP,"57",U1,N,N,G4210,S,"6906625","64423","+38.9130345","-122.6069867","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","44406","02408150","0644406",Lucerne,Lucerne CDP,"57",U1,N,N,G4210,S,"13916576","35489","+39.0567698","-122.7702894","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","47332","02408828","0647332",Middletown,Middletown CDP,"57",U1,N,N,G4210,S,"4776232","0","+38.7518774","-122.6221035","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","51294","02408925","0651294",Nice,Nice CDP,"57",U1,N,N,G4210,S,"4472124","12228","+39.1261812","-122.8553295","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","51990","02408942","0651990",North Lakeport,North Lakeport CDP,"57",U1,N,N,G4210,S,"9832064","6993183","+39.0866322","-122.9094423","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","72478","02583147","0672478",Soda Bay,Soda Bay CDP,"57",U1,N,N,G4210,S,"3327990","0","+39.0024314","-122.7794760","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","73690","02583149","0673690",Spring Valley,Spring Valley CDP,"57",U1,N,N,G4210,S,"12780930","102405","+39.0760533","-122.5845123","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","81358","02409382","0681358",Upper Lake,Upper Lake CDP,"57",U1,N,N,G4210,S,"4439947","21212","+39.1650498","-122.9051819","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","58352","02411473","0658352",Portola,Portola city,"25",C1,N,N,G4110,A,"14003433","0","+39.8207990","-120.4742930","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","01094","02407722","0601094",Almanor,Almanor CDP,"57",U1,N,N,G4210,S,"2287751","0","+40.2144936","-121.1762201","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","04772","02407819","0604772",Beckwourth,Beckwourth CDP,"57",U1,N,N,G4210,S,"30257790","13194","+39.8439312","-120.4140086","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","04856","02407822","0604856",Belden,Belden CDP,"57",U1,N,N,G4210,S,"1578657","299647","+40.0067829","-121.2481908","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","06994","02407861","0606994",Blairsden,Blairsden CDP,"57",U1,N,N,G4210,S,"1402709","0","+39.7752050","-120.6108447","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","08744","02407918","0608744",Bucks Lake,Bucks Lake CDP,"57",U1,N,N,G4210,S,"26784856","21082","+39.8795599","-121.1990806","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","10914","02407959","0610914",Canyondam,Canyondam CDP,"57",U1,N,N,G4210,S,"1985597","0","+40.1698672","-121.0769858","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","11166","02407962","0611166",Caribou,Caribou CDP,"57",U1,N,N,G4210,S,"419798","0","+40.0732440","-121.1656703","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","12930","02408021","0612930",Chester,Chester CDP,"57",U1,N,N,G4210,S,"18874561","209672","+40.3016748","-121.2325025","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","13077","02408024","0613077",Chilcoot-Vinton,Chilcoot-Vinton CDP,"57",U2,N,N,G4210,S,"34207854","0","+39.8067440","-120.1388608","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","13910","02611428","0613910",Clear Creek,Clear Creek CDP,"57",U1,N,N,G4210,S,"2934098","19595","+40.3070860","-121.0554000","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","14106","02407637","0614106",Clio,Clio CDP,"57",U1,N,N,G4210,S,"1514932","0","+39.7542170","-120.5667280","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","17050","02407679","0617050",Crescent Mills,Crescent Mills CDP,"57",U1,N,N,G4210,S,"10985561","0","+40.1007411","-120.9217060","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","17267","02407682","0617267",C-Road,C-Road CDP,"57",U2,N,N,G4210,S,"6891297","0","+39.7627283","-120.5770513","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","17288","02407684","0617288",Cromberg,Cromberg CDP,"57",U1,N,N,G4210,S,"23385108","0","+39.8683829","-120.6904463","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","18485","02408655","0618485",Delleker,Delleker CDP,"57",U1,N,N,G4210,S,"7164105","4955","+39.8132510","-120.4896708","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","21026","02408033","0621026",East Quincy,East Quincy CDP,"57",U1,N,N,G4210,S,"31368457","0","+39.9164303","-120.9189403","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","21138","02408038","0621138",East Shore,East Shore CDP,"57",U1,N,N,G4210,S,"3063617","0","+40.2452687","-121.0767779","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","30339","02583025","0630339",Gold Mountain,Gold Mountain CDP,"57",U1,N,N,G4210,S,"15767571","0","+39.7613149","-120.5190536","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","30560","02408311","0630560",Graeagle,Graeagle CDP,"57",U1,N,N,G4210,S,"28666635","147558","+39.7524774","-120.6454492","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","31029","02408332","0631029",Greenhorn,Greenhorn CDP,"57",U1,N,N,G4210,S,"17381404","0","+39.9029678","-120.7589827","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","31162","02408334","0631162",Greenville,Greenville CDP,"57",U1,N,N,G4210,S,"20701558","0","+40.1336027","-120.9453326","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","37134","02611437","0637134",Janesville,Janesville CDP,"57",U1,N,N,G4210,S,"87578550","50416","+40.3011047","-120.4903177","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","39411","02408529","0639411",Lake Almanor Country Club,Lake Almanor Country Club CDP,"57",U1,N,N,G4210,S,"7104822","0","+40.2577714","-121.1469582","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","31883","02408347","0631883",Hamilton Branch,Hamilton Branch CDP,"57",U1,N,N,G4210,S,"2811184","0","+40.2772500","-121.0960923","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","36364","02408419","0636364",Indian Falls,Indian Falls CDP,"57",U1,N,N,G4210,S,"4770041","0","+40.0587497","-120.9803138","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","36735","02408431","0636735",Iron Horse,Iron Horse CDP,"57",U1,N,N,G4210,S,"20055716","0","+39.7804812","-120.4822908","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","37512","02408450","0637512",Johnsville,Johnsville CDP,"57",U1,N,N,G4210,S,"35638914","134828","+39.7697097","-120.6997827","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","37904","02408465","0637904",Keddie,Keddie CDP,"57",U1,N,N,G4210,S,"1702275","0","+40.0059438","-120.9524163","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","39420","02408530","0639420",Lake Almanor Peninsula,Lake Almanor Peninsula CDP,"57",U1,N,N,G4210,S,"7863269","0","+40.2812102","-121.1344538","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","39425","02408531","0639425",Lake Almanor West,Lake Almanor West CDP,"57",U1,N,N,G4210,S,"5920415","0","+40.2335734","-121.2020754","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","39483","02408536","0639483",Lake Davis,Lake Davis CDP,"57",U1,N,N,G4210,S,"14080604","11652","+39.8524283","-120.4584099","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","40312","02408509","0640312",La Porte,La Porte CDP,"57",U1,N,N,G4210,S,"11543765","0","+39.6725081","-120.9852443","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","41789","02408619","0641789",Little Grass Valley,Little Grass Valley CDP,"57",U1,N,N,G4210,S,"25897822","0","+39.7252456","-120.9590728","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","44672","02612134","0644672",Mabie,Mabie CDP,"57",U1,N,N,G4210,S,"9430660","0","+39.7770598","-120.5446993","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","46618","02408809","0646618",Meadow Valley,Meadow Valley CDP,"57",U1,N,N,G4210,S,"22066143","0","+39.9323117","-121.0830864","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","47472","02628757","0647472",Milford,Milford CDP,"57",U1,N,N,G4210,S,"13705685","14513","+40.1494665","-120.3701964","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","48448","02408852","0648448",Mohawk Vista,Mohawk Vista CDP,"57",U1,N,N,G4210,S,"30997962","0","+39.8048221","-120.5883119","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","56182","02409040","0656182",Paxton,Paxton CDP,"57",U1,N,N,G4210,S,"863831","0","+40.0336064","-121.0025693","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","57828","02409082","0657828",Plumas Eureka,Plumas Eureka CDP,"57",U1,N,N,G4210,S,"10294401","0","+39.7982418","-120.6644410","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","58618","02409103","0658618",Prattville,Prattville CDP,"57",U1,N,N,G4210,S,"1561232","0","+40.2060047","-121.1574565","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","59080","02409118","0659080",Quincy,Quincy CDP,"57",U1,N,N,G4210,S,"10939488","0","+39.9310170","-120.9548861","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","73654","02408792","0673654",Spring Garden,Spring Garden CDP,"57",U1,N,N,G4210,S,"1692573","0","+39.8919710","-120.7866168","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","78008","02410061","0678008",Taylorsville,Taylorsville CDP,"57",U1,N,N,G4210,S,"8409829","0","+40.0586616","-120.8386751","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","78792","02409326","0678792",Tobin,Tobin CDP,"57",U1,N,N,G4210,S,"13367665","0","+39.9357979","-121.2964913","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","80952","02409369","0680952",Twain,Twain CDP,"57",U1,N,N,G4210,S,"18622693","0","+40.0355031","-121.0403629","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","81869","02409397","0681869",Valley Ranch,Valley Ranch CDP,"57",U1,N,N,G4210,S,"2945415","0","+39.7403417","-120.5648953","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","83494","02583182","0683494",Warner Valley,Warner Valley CDP,"57",U2,N,N,G4210,S,"45059297","74958","+40.4043546","-121.3405621","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","85086","02409587","0685086",Whitehawk,Whitehawk CDP,"57",U1,N,N,G4210,S,"6693778","0","+39.7206086","-120.5535831","06","063","00277296","06063",Plumas,Plumas County,"06",H1,G4020,,,,A,"6612400772","156387638","+39.9922953","-120.8243709"
"06","60102","02410919","0660102",Redwood City,Redwood City city,"25",C1,Y,N,G4110,A,"50080819","39901458","+37.5152736","-122.2136716","06","081","00277305","06081",San Mateo,San Mateo County,"06",H1,G4020,"488","41860","41884",A,"1161922036","757123906","+37.4146725","-122.3715457"
"06","53000","02411292","0653000",Oakland,Oakland city,"25",C1,Y,N,G4110,A,"144861286","57244212","+37.7698464","-122.2256900","06","081","00277305","06081",San Mateo,San Mateo County,"06",H1,G4020,"488","41860","41884",A,"1161922036","757123906","+37.4146725","-122.3715457"
"06","00562","02409669","0600562",Alameda,Alameda city,"25",C1,N,N,G4110,A,"27061952","32453610","+37.7419107","-122.2599139","06","081","00277305","06081",San Mateo,San Mateo County,"06",H1,G4020,"488","41860","41884",A,"1161922036","757123906","+37.4146725","-122.3715457"
"06","26000","02410545","0626000",Fremont,Fremont city,"25",C1,N,N,G4110,A,"202832449","26274304","+37.4944602","-121.9411495","06","081","00277305","06081",San Mateo,San Mateo County,"06",H1,G4020,"488","41860","41884",A,"1161922036","757123906","+37.4146725","-122.3715457"
"06","55282","02411362","0655282",Palo Alto,Palo Alto city,"25",C1,Y,N,G4110,A,"62408630","4940291","+37.3965200","-122.1430878","06","081","00277305","06081",San Mateo,San Mateo County,"06",H1,G4020,"488","41860","41884",A,"1161922036","757123906","+37.4146725","-122.3715457"
"06","65028","02411778","0665028",San Bruno,San Bruno city,"25",C1,N,N,G4110,A,"14215362","0","+37.6255599","-122.4313966","06","081","00277305","06081",San Mateo,San Mateo County,"06",H1,G4020,"488","41860","41884",A,"1161922036","757123906","+37.4146725","-122.3715457"
"06","03092","02411651","0603092",Atherton,Atherton town,"43",C1,N,N,G4110,A,"12991701","82320","+37.4570721","-122.2010583","06","081","00277305","06081",San Mateo,San Mateo County,"06",H1,G4020,"488","41860","41884",A,"1161922036","757123906","+37.4146725","-122.3715457"
"06","08310","02409912","0608310",Brisbane,Brisbane city,"25",C1,N,N,G4110,A,"7731718","43981531","+37.6757495","-122.3833020","06","081","00277305","06081",San Mateo,San Mateo County,"06",H1,G4020,"488","41860","41884",A,"1161922036","757123906","+37.4146725","-122.3715457"
"06","14736","02413228","0614736",Colma,Colma town,"43",C1,N,N,G4110,A,"4896408","0","+37.6766971","-122.4528212","06","081","00277305","06081",San Mateo,San Mateo County,"06",H1,G4020,"488","41860","41884",A,"1161922036","757123906","+37.4146725","-122.3715457"
